"BookID","AuthorID"
"12746","92109"
"12747","108193"
"12747","32420"
"12747","31448"
"12748","71757"
"12749","103893"
"12749","6010"
"12750","19386"
"12750","12741"
"12751","75682"
"12752","49668"
"12752","100902"
"12753","90570"
"12753","107000"
"12753","51681"
"12754","70482"
"12754","45647"
"12755","8892"
"12756","59950"
"12756","39664"
"12757","80623"
"12757","94045"
"12757","58553"
"12758","95915"
"12759","85371"
"12760","81364"
"12760","100391"
"12761","103351"
"12762","65050"
"12762","43888"
"12763","7959"
"12763","13202"
"12764","59780"
"12764","50170"
"12765","91089"
"12765","15541"
"12765","92815"
"12766","75918"
"12766","15393"
"12767","64689"
"12767","8696"
"12767","50073"
"12768","23025"
"12768","13148"
"12769","79936"
"12770","37127"
"12770","102655"
"12770","108699"
"12771","90668"
"12771","24805"
"12771","22820"
"12772","41516"
"12772","97464"
"12773","104197"
"12773","108732"
"12773","20783"
"12774","109278"
"12774","84741"
"12774","54573"
"12775","30209"
"12776","85108"
"12776","40049"
"12776","1638"
"12777","79411"
"12778","31764"
"12778","6154"
"12779","34975"
"12779","109028"
"12779","32041"
"12780","73709"
"12781","103318"
"12781","22804"
"12782","53296"
"12783","97893"
"12784","13702"
"12785","52054"
"12786","49894"
"12786","75545"
"12786","49051"
"12787","28086"
"12787","49530"
"12788","47654"
"12788","57726"
"12789","35144"
"12789","4884"
"12789","2287"
"12790","95946"
"12790","76499"
"12790","48980"
"12791","15403"
"12791","25915"
"12791","101920"
"12792","109578"
"12793","20690"
"12793","95189"
"12793","85806"
"12794","57340"
"12794","11235"
"12795","84961"
"12795","5169"
"12795","18514"
"12796","17521"
"12796","55799"
"12796","42577"
"12797","93104"
"12797","105324"
"12798","95103"
"12798","2913"
"12799","9911"
"12799","18452"
"12800","49406"
"12801","63526"
"12801","77935"
"12801","10203"
"12802","10927"
"12803","26400"
"12803","46437"
"12803","107944"
"12804","93178"
"12804","35840"
"12804","19352"
"12805","61897"
"12805","95609"
"12806","75340"
"12806","56244"
"12806","73257"
"12807","108805"
"12807","67546"
"12808","69543"
"12808","73588"
"12808","57941"
"12809","95120"
"12809","74989"
"12809","90386"
"12810","19060"
"12810","59719"
"12810","94272"
"12811","47747"
"12811","2504"
"12811","55124"
"12812","101934"
"12812","41149"
"12812","13901"
"12813","52505"
"12814","9562"
"12814","85662"
"12814","44282"
"12815","5332"
"12815","12680"
"12816","98692"
"12817","95097"
"12817","81982"
"12817","74846"
"12818","7471"
"12819","55161"
"12819","54740"
"12819","32574"
"12820","86492"
"12820","59746"
"12820","96959"
"12821","68030"
"12821","50935"
"12821","107655"
"12822","28245"
"12822","109556"
"12823","89691"
"12823","52665"
"12824","18117"
"12824","26539"
"12825","19672"
"12825","19843"
"12825","43867"
"12826","98782"
"12827","35849"
"12827","37383"
"12828","67213"
"12829","88291"
"12830","82225"
"12830","39764"
"12831","82055"
"12831","53705"
"12831","77755"
"12832","31456"
"12832","28182"
"12833","32264"
"12833","7971"
"12834","14324"
"12834","54614"
"12835","77034"
"12835","20803"
"12835","59118"
"12836","76421"
"12836","57114"
"12836","1847"
"12837","2364"
"12837","90812"
"12837","92262"
"12838","20427"
"12838","586"
"12839","34487"
"12840","99632"
"12840","46221"
"12841","43778"
"12842","107193"
"12843","71281"
"12843","65616"
"12844","19590"
"12844","80876"
"12845","39300"
"12845","38572"
"12846","31658"
"12846","84704"
"12847","77561"
"12847","52066"
"12848","40194"
"12848","49680"
"12849","24596"
"12850","15624"
"12850","15094"
"12850","106332"
"12851","50578"
"12852","48921"
"12852","24607"
"12853","19405"
"12853","104433"
"12854","66431"
"12855","50374"
"12855","8858"
"12855","46071"
"12856","2467"
"12856","14717"
"12856","14601"
"12857","56397"
"12857","104919"
"12858","95488"
"12859","62027"
"12859","103115"
"12860","92386"
"12860","66439"
"12861","45401"
"12862","85930"
"12862","44594"
"12863","48093"
"12864","44187"
"12864","33423"
"12864","82168"
"12865","49272"
"12865","19376"
"12866","21240"
"12866","89211"
"12867","7859"
"12867","30695"
"12867","50905"
"12868","25308"
"12868","2785"
"12869","7742"
"12869","53090"
"12870","34092"
"12870","107593"
"12870","85097"
"12871","7862"
"12872","10929"
"12872","87979"
"12872","78147"
"12873","59216"
"12873","9603"
"12873","42361"
"12874","77718"
"12874","15030"
"12874","1984"
"12875","10559"
"12875","25461"
"12876","22712"
"12876","8375"
"12876","51638"
"12877","4657"
"12877","24200"
"12878","4492"
"12879","20417"
"12879","89428"
"12879","9838"
"12880","92074"
"12880","14189"
"12880","48120"
"12881","27844"
"12882","103842"
"12882","34539"
"12883","82556"
"12883","64782"
"12884","87812"
"12884","30558"
"12885","39093"
"12885","2883"
"12886","57855"
"12886","69517"
"12886","88153"
"12887","58937"
"12887","101759"
"12887","85175"
"12888","79731"
"12888","15962"
"12888","96253"
"12889","79274"
"12889","90932"
"12890","96756"
"12890","103150"
"12890","46608"
"12891","12619"
"12891","81548"
"12891","78068"
"12892","46884"
"12892","100925"
"12893","95922"
"12894","83396"
"12895","79354"
"12896","109761"
"12896","35967"
"12897","100440"
"12897","30905"
"12898","52660"
"12899","27380"
"12900","73252"
"12901","12054"
"12901","86350"
"12902","40398"
"12902","15779"
"12903","94389"
"12903","34563"
"12904","100531"
"12904","26167"
"12905","97117"
"12905","76791"
"12906","62738"
"12906","44375"
"12907","75345"
"12908","108432"
"12908","99306"
"12908","43465"
"12909","5632"
"12909","103792"
"12910","48228"
"12910","99065"
"12911","80979"
"12911","72656"
"12911","52712"
"12912","77919"
"12913","13388"
"12914","38199"
"12915","30485"
"12915","8105"
"12916","76904"
"12916","48151"
"12917","73980"
"12918","19645"
"12918","14248"
"12918","85596"
"12919","27996"
"12920","20368"
"12920","101696"
"12920","19835"
"12921","43640"
"12922","45519"
"12922","78632"
"12922","106590"
"12923","35864"
"12923","82694"
"12923","65091"
"12924","10181"
"12924","47125"
"12925","53329"
"12926","43199"
"12926","17372"
"12926","30534"
"12927","94806"
"12927","24498"
"12928","21287"
"12928","98174"
"12929","27992"
"12929","31081"
"12930","64129"
"12931","97059"
"12931","93785"
"12932","73537"
"12933","103244"
"12933","67630"
"12933","103119"
"12934","108374"
"12934","45248"
"12934","59174"
"12935","32032"
"12935","100820"
"12935","100107"
"12936","22722"
"12937","25445"
"12938","94853"
"12938","66465"
"12938","80172"
"12939","104562"
"12940","106544"
"12940","94594"
"12941","5942"
"12941","62577"
"12942","86698"
"12943","107002"
"12943","28019"
"12943","33378"
"12944","107461"
"12944","72091"
"12944","66033"
"12945","50205"
"12945","101776"
"12946","13697"
"12946","106872"
"12947","67394"
"12948","8518"
"12948","7187"
"12948","58448"
"12949","91766"
"12949","75448"
"12949","60099"
"12950","92388"
"12951","2327"
"12952","55743"
"12952","80323"
"12953","77097"
"12954","8918"
"12955","21273"
"12955","31393"
"12955","40030"
"12956","96044"
"12956","109611"
"12957","47539"
"12958","39464"
"12958","56786"
"12959","65866"
"12959","91181"
"12960","93171"
"12961","24082"
"12961","4187"
"12962","14027"
"12962","10615"
"12963","55717"
"12964","50983"
"12964","18411"
"12965","28163"
"12965","39219"
"12965","28891"
"12966","93743"
"12966","12567"
"12967","63017"
"12967","27808"
"12968","73747"
"12968","20427"
"12968","69609"
"12969","31694"
"12969","86814"
"12970","93574"
"12970","64496"
"12971","76627"
"12971","76741"
"12972","75107"
"12972","86222"
"12972","60115"
"12973","2796"
"12973","45463"
"12974","6896"
"12975","28156"
"12975","55434"
"12975","61792"
"12976","83392"
"12977","75463"
"12977","99165"
"12978","74721"
"12978","27910"
"12978","99907"
"12979","31462"
"12979","73007"
"12979","34292"
"12980","3933"
"12980","63571"
"12981","75426"
"12982","63454"
"12982","105634"
"12983","39353"
"12983","47888"
"12984","10628"
"12984","79566"
"12984","86549"
"12985","28325"
"12985","16309"
"12985","66944"
"12986","33272"
"12986","99120"
"12987","31543"
"12987","102173"
"12988","8922"
"12989","103106"
"12990","58380"
"12990","29626"
"12990","24052"
"12991","19167"
"12991","8876"
"12991","17600"
"12992","13482"
"12992","27910"
"12992","26022"
"12993","4355"
"12993","72309"
"12993","26974"
"12994","80958"
"12994","21961"
"12995","78453"
"12996","21311"
"12996","19751"
"12996","21206"
"12997","67669"
"12997","29309"
"12998","52672"
"12998","73712"
"12998","58458"
"12999","21272"
"12999","13244"
"13000","54749"
"13001","59834"
"13001","86501"
"13002","83564"
"13003","44711"
"13004","84395"
"13004","39007"
"13004","46178"
"13005","24614"
"13006","9098"
"13006","45236"
"13007","91902"
"13007","8077"
"13008","85896"
"13008","38342"
"13008","44584"
"13009","55226"
"13010","53898"
"13010","50666"
"13011","15954"
"13012","39241"
"13012","109799"
"13013","29334"
"13013","108403"
"13014","101617"
"13014","11086"
"13015","96099"
"13015","66267"
"13016","18244"
"13016","92111"
"13016","15314"
"13017","75931"
"13017","85856"
"13017","63641"
"13018","33919"
"13018","89147"
"13019","74256"
"13019","86780"
"13020","68826"
"13021","50872"
"13022","60375"
"13023","43313"
"13024","75613"
"13025","28882"
"13026","84450"
"13026","92885"
"13027","69169"
"13027","74426"
"13027","88603"
"13028","55963"
"13029","59177"
"13030","31991"
"13030","94507"
"13030","105808"
"13031","71627"
"13032","23115"
"13033","64075"
"13033","35037"
"13033","36003"
"13034","58544"
"13034","34074"
"13035","64958"
"13035","68636"
"13035","31906"
"13036","49517"
"13037","85400"
"13038","73523"
"13038","65332"
"13038","22248"
"13039","82135"
"13040","9602"
"13040","78316"
"13041","47795"
"13041","96933"
"13042","101038"
"13042","91407"
"13043","107333"
"13044","86977"
"13044","106012"
"13045","86516"
"13045","33018"
"13045","42444"
"13046","50084"
"13047","182"
"13048","8600"
"13048","64833"
"13049","98513"
"13049","82674"
"13050","44020"
"13050","25784"
"13050","68768"
"13051","49109"
"13051","16723"
"13051","55953"
"13052","25098"
"13053","44257"
"13054","9399"
"13054","97659"
"13054","105028"
"13055","9967"
"13056","78794"
"13056","108807"
"13056","100936"
"13057","78578"
"13057","31286"
"13058","105373"
"13058","82942"
"13058","90038"
"13059","84873"
"13060","33821"
"13060","106418"
"13061","50827"
"13062","6364"
"13062","4921"
"13062","19377"
"13063","13490"
"13063","68732"
"13064","101853"
"13064","52639"
"13065","25199"
"13066","107478"
"13067","24367"
"13067","47892"
"13068","107632"
"13069","78116"
"13069","29878"
"13069","9294"
"13070","9868"
"13070","83594"
"13070","9245"
"13071","44798"
"13071","89250"
"13071","78320"
"13072","58252"
"13072","25810"
"13072","69505"
"13073","25734"
"13073","65061"
"13074","58178"
"13074","91789"
"13074","5120"
"13075","67831"
"13076","53408"
"13076","2744"
"13077","84824"
"13078","98908"
"13078","36412"
"13078","87873"
"13079","29990"
"13080","94557"
"13080","85199"
"13080","48609"
"13081","103062"
"13081","27498"
"13081","71709"
"13082","69609"
"13083","62318"
"13084","1669"
"13085","73802"
"13085","99243"
"13086","88398"
"13086","47321"
"13086","4935"
"13087","48627"
"13087","19619"
"13088","4671"
"13089","107627"
"13090","81394"
"13090","77426"
"13090","79197"
"13091","89093"
"13092","61422"
"13092","49798"
"13093","50930"
"13093","100376"
"13093","31285"
"13094","100659"
"13094","20992"
"13095","53060"
"13096","95816"
"13097","39243"
"13098","16048"
"13099","29808"
"13100","8006"
"13100","82574"
"13100","86948"
"13101","35130"
"13101","73564"
"13101","76186"
"13102","79062"
"13102","1454"
"13103","26160"
"13103","22293"
"13104","38335"
"13104","68129"
"13105","109547"
"13106","82353"
"13106","84100"
"13106","83857"
"13107","31387"
"13107","29246"
"13108","106865"
"13109","2890"
"13110","102750"
"13110","94342"
"13111","104660"
"13111","92761"
"13112","15692"
"13113","107562"
"13113","72972"
"13113","31466"
"13114","25139"
"13115","98912"
"13115","75779"
"13115","67443"
"13116","59994"
"13116","65961"
"13116","11311"
"13117","74942"
"13117","27179"
"13117","17646"
"13118","61564"
"13118","105281"
"13119","22768"
"13119","82240"
"13119","91312"
"13120","80627"
"13120","78475"
"13121","104180"
"13121","31942"
"13121","86280"
"13122","39073"
"13122","3046"
"13123","33599"
"13123","65486"
"13123","108790"
"13124","55576"
"13124","15875"
"13124","62422"
"13125","87586"
"13125","37418"
"13126","105710"
"13126","71531"
"13126","108251"
"13127","106783"
"13127","107724"
"13127","12854"
"13128","42978"
"13129","100194"
"13129","88350"
"13130","95863"
"13130","59405"
"13130","44598"
"13131","78387"
"13132","48981"
"13132","67742"
"13133","16410"
"13133","6646"
"13134","75123"
"13134","61111"
"13135","103447"
"13136","105395"
"13136","97369"
"13136","4617"
"13137","7567"
"13137","50773"
"13137","93356"
"13138","3300"
"13138","58174"
"13139","60413"
"13140","99436"
"13140","99087"
"13141","85642"
"13141","11757"
"13142","4690"
"13142","7606"
"13142","11523"
"13143","72023"
"13143","105024"
"13143","21748"
"13144","69093"
"13144","14802"
"13144","49036"
"13145","75530"
"13145","34368"
"13146","56295"
"13146","59998"
"13146","66575"
"13147","3118"
"13148","57165"
"13149","53859"
"13149","44847"
"13150","9403"
"13151","50747"
"13151","74089"
"13151","5150"
"13152","95924"
"13153","47812"
"13153","34886"
"13154","73554"
"13154","53450"
"13154","55651"
"13155","60800"
"13155","24132"
"13156","88503"
"13156","103723"
"13156","54635"
"13157","92219"
"13157","19658"
"13157","91571"
"13158","38485"
"13158","68063"
"13159","102214"
"13159","47065"
"13160","77606"
"13161","30580"
"13161","16441"
"13161","84156"
"13162","104231"
"13162","58434"
"13163","87105"
"13163","10204"
"13163","59056"
"13164","64502"
"13164","78150"
"13164","60876"
"13165","109753"
"13166","100780"
"13166","6152"
"13167","99325"
"13167","5232"
"13167","13541"
"13168","96278"
"13168","42846"
"13169","40979"
"13170","55063"
"13170","69232"
"13171","26755"
"13171","71652"
"13171","79144"
"13172","5857"
"13173","44439"
"13174","6691"
"13174","60019"
"13175","29311"
"13176","102876"
"13176","50054"
"13177","66887"
"13177","52018"
"13177","52759"
"13178","69697"
"13179","2576"
"13180","57957"
"13180","28661"
"13181","81833"
"13181","104509"
"13181","13380"
"13182","59379"
"13182","74962"
"13183","64771"
"13183","10046"
"13184","9460"
"13184","100414"
"13184","93717"
"13185","93741"
"13185","89074"
"13186","96529"
"13186","86461"
"13187","76836"
"13187","81732"
"13187","69242"
"13188","74518"
"13189","37660"
"13190","28741"
"13190","67"
"13190","108469"
"13191","12467"
"13191","60121"
"13191","89019"
"13192","26344"
"13192","52287"
"13192","19779"
"13193","45330"
"13193","11436"
"13194","81934"
"13194","1332"
"13195","105308"
"13195","70497"
"13196","25613"
"13197","63765"
"13197","101488"
"13198","26119"
"13199","789"
"13200","25353"
"13201","3608"
"13201","21763"
"13201","74775"
"13202","80280"
"13202","107072"
"13203","4828"
"13203","95315"
"13203","31881"
"13204","54698"
"13204","71490"
"13204","6280"
"13205","797"
"13205","37523"
"13206","62536"
"13207","29732"
"13208","40854"
"13208","96123"
"13208","103637"
"13209","15418"
"13209","45691"
"13209","58495"
"13210","27414"
"13211","60524"
"13211","70397"
"13211","67992"
"13212","3266"
"13212","90013"
"13212","96875"
"13213","100949"
"13213","40495"
"13213","61704"
"13214","12983"
"13214","77231"
"13214","18522"
"13215","69303"
"13215","84249"
"13215","43601"
"13216","105254"
"13216","37906"
"13216","33863"
"13217","24128"
"13217","46481"
"13218","33709"
"13219","14440"
"13219","26669"
"13219","42598"
"13220","92957"
"13221","65345"
"13221","37440"
"13222","84674"
"13222","16470"
"13222","15396"
"13223","62524"
"13224","20683"
"13225","89774"
"13226","21771"
"13226","98017"
"13227","103414"
"13228","71931"
"13229","98001"
"13230","98620"
"13230","55515"
"13230","14764"
"13231","27812"
"13232","81714"
"13233","13728"
"13234","61642"
"13235","3529"
"13235","50340"
"13235","102655"
"13236","78304"
"13236","102548"
"13237","18173"
"13237","7469"
"13238","13302"
"13238","85948"
"13238","57225"
"13239","68437"
"13240","81589"
"13240","66607"
"13241","48668"
"13241","43669"
"13241","75230"
"13242","55472"
"13242","91326"
"13243","50220"
"13243","18456"
"13243","52289"
"13244","91635"
"13244","57202"
"13245","46608"
"13245","21723"
"13246","27164"
"13247","68004"
"13248","69647"
"13249","87703"
"13250","14368"
"13250","107633"
"13250","65544"
"13251","59013"
"13251","89736"
"13251","62804"
"13252","48285"
"13252","92658"
"13253","22903"
"13253","86437"
"13253","51223"
"13254","628"
"13254","29306"
"13254","29587"
"13255","31478"
"13255","11877"
"13256","81461"
"13256","97451"
"13257","73312"
"13257","91732"
"13258","61269"
"13258","23683"
"13259","40010"
"13259","12782"
"13260","103557"
"13260","30464"
"13261","15081"
"13261","102824"
"13261","91294"
"13262","100387"
"13262","69795"
"13263","82234"
"13263","95533"
"13263","78262"
"13264","25019"
"13264","101817"
"13265","5085"
"13266","8571"
"13267","68977"
"13267","24059"
"13267","95749"
"13268","107535"
"13268","102"
"13269","109875"
"13269","81166"
"13270","24278"
"13270","52711"
"13271","89613"
"13271","13273"
"13271","98005"
"13272","82953"
"13273","33304"
"13274","56362"
"13275","63689"
"13275","40063"
"13275","21200"
"13276","74642"
"13276","66044"
"13277","55931"
"13277","83606"
"13277","7226"
"13278","14850"
"13278","13368"
"13279","55750"
"13279","13827"
"13280","109844"
"13280","58954"
"13280","83475"
"13281","39494"
"13281","39350"
"13282","94301"
"13283","74203"
"13284","94257"
"13285","71671"
"13285","102447"
"13285","42294"
"13286","2207"
"13287","12292"
"13288","102413"
"13288","109736"
"13289","851"
"13290","81777"
"13290","68816"
"13290","31159"
"13291","107831"
"13292","19172"
"13293","23392"
"13293","1904"
"13293","99362"
"13294","73945"
"13294","37853"
"13294","58280"
"13295","7478"
"13295","16724"
"13296","16136"
"13296","54224"
"13296","63456"
"13297","74023"
"13298","52235"
"13299","39005"
"13299","101193"
"13299","67554"
"13300","36031"
"13300","96935"
"13300","68647"
"13301","89915"
"13301","24134"
"13302","50628"
"13302","90646"
"13303","16814"
"13303","47602"
"13303","101602"
"13304","2912"
"13304","3605"
"13304","20422"
"13305","63663"
"13305","74823"
"13305","22813"
"13306","51494"
"13307","63105"
"13308","45293"
"13308","21348"
"13309","82545"
"13309","70784"
"13309","101831"
"13310","34052"
"13310","43860"
"13311","24225"
"13311","46531"
"13311","11286"
"13312","12889"
"13312","41186"
"13313","25629"
"13313","54104"
"13314","13904"
"13314","101462"
"13315","13740"
"13315","71019"
"13316","49594"
"13316","23591"
"13317","49624"
"13318","36262"
"13319","47588"
"13320","11571"
"13321","5024"
"13321","41110"
"13322","76528"
"13322","42546"
"13322","13707"
"13323","81895"
"13323","11346"
"13324","57527"
"13324","97664"
"13324","30717"
"13325","15193"
"13325","19612"
"13325","108585"
"13326","57089"
"13326","64969"
"13326","42866"
"13327","83889"
"13327","95634"
"13328","25609"
"13328","60766"
"13329","69288"
"13329","56417"
"13330","17126"
"13331","47505"
"13331","46507"
"13332","96498"
"13333","84027"
"13333","34737"
"13334","99794"
"13334","33852"
"13334","99303"
"13335","95971"
"13335","63197"
"13335","40279"
"13336","5117"
"13336","34275"
"13336","97983"
"13337","82749"
"13337","19326"
"13338","106"
"13338","93577"
"13338","61994"
"13339","23675"
"13339","36016"
"13339","46632"
"13340","8990"
"13341","23082"
"13341","106919"
"13341","10765"
"13342","92272"
"13342","26950"
"13343","77909"
"13344","50243"
"13344","91235"
"13345","84564"
"13345","12795"
"13346","69162"
"13347","7523"
"13347","105471"
"13348","82805"
"13349","62361"
"13349","74557"
"13349","95689"
"13350","61169"
"13350","76554"
"13351","84022"
"13351","57683"
"13351","53795"
"13352","35161"
"13352","57126"
"13352","20296"
"13353","7736"
"13353","84205"
"13353","25851"
"13354","78174"
"13354","25791"
"13355","10806"
"13355","12850"
"13356","14404"
"13356","38865"
"13357","87557"
"13358","16036"
"13359","99780"
"13360","101672"
"13360","100288"
"13361","19531"
"13361","93352"
"13362","75996"
"13363","89030"
"13363","36056"
"13364","57231"
"13365","56429"
"13365","86028"
"13365","49871"
"13366","90050"
"13367","71344"
"13368","89443"
"13368","67378"
"13369","40780"
"13369","3642"
"13370","13967"
"13370","89976"
"13371","60175"
"13372","6739"
"13373","18257"
"13373","109559"
"13373","47518"
"13374","72050"
"13374","53928"
"13374","104754"
"13375","14904"
"13375","1134"
"13376","18975"
"13377","66719"
"13377","5205"
"13378","46769"
"13378","83962"
"13378","7348"
"13379","8810"
"13380","1571"
"13380","66887"
"13381","98105"
"13382","37576"
"13382","18232"
"13382","58590"
"13383","97453"
"13383","9311"
"13384","84686"
"13384","72391"
"13384","105864"
"13385","78931"
"13385","62699"
"13385","56596"
"13386","77927"
"13387","71967"
"13388","86456"
"13389","73984"
"13390","90056"
"13391","59474"
"13391","60137"
"13391","94606"
"13392","4292"
"13393","65435"
"13394","66980"
"13394","105145"
"13394","105593"
"13395","91359"
"13395","44333"
"13396","12219"
"13396","101443"
"13396","74126"
"13397","8282"
"13397","7204"
"13398","8228"
"13398","31333"
"13398","47092"
"13399","55551"
"13399","7605"
"13399","31851"
"13400","82124"
"13400","98579"
"13400","6731"
"13401","1934"
"13401","70302"
"13402","77225"
"13403","98584"
"13404","21819"
"13404","86856"
"13404","3004"
"13405","39385"
"13406","64151"
"13406","46341"
"13407","104093"
"13408","82203"
"13409","82825"
"13410","87007"
"13411","35528"
"13412","64375"
"13412","51156"
"13413","100925"
"13413","62583"
"13413","53703"
"13414","83765"
"13414","74963"
"13415","48982"
"13415","97130"
"13416","11055"
"13416","19797"
"13417","98328"
"13417","86520"
"13418","9595"
"13418","90846"
"13419","99106"
"13420","57785"
"13421","13283"
"13421","18039"
"13421","38422"
"13422","77043"
"13422","101839"
"13423","104753"
"13423","94841"
"13424","29878"
"13424","67245"
"13424","103295"
"13425","61707"
"13425","105046"
"13425","79202"
"13426","98710"
"13426","8476"
"13427","39497"
"13427","109992"
"13427","31573"
"13428","106881"
"13428","26595"
"13428","42966"
"13429","66629"
"13430","54429"
"13430","96391"
"13430","91981"
"13431","39336"
"13432","27039"
"13433","80025"
"13433","72084"
"13433","95297"
"13434","106375"
"13434","1170"
"13434","68165"
"13435","21859"
"13435","99813"
"13436","21682"
"13437","67102"
"13437","80357"
"13438","1541"
"13438","50051"
"13438","47930"
"13439","74937"
"13439","36885"
"13439","74108"
"13440","36034"
"13441","88489"
"13442","15147"
"13442","97546"
"13443","106070"
"13444","108276"
"13445","17261"
"13446","90240"
"13446","11274"
"13446","84796"
"13447","52653"
"13447","65041"
"13447","54993"
"13448","52491"
"13448","57640"
"13448","91661"
"13449","100425"
"13449","26965"
"13450","33178"
"13450","29659"
"13450","82293"
"13451","105807"
"13452","28932"
"13452","14930"
"13453","100141"
"13453","49042"
"13453","3680"
"13454","31808"
"13454","31648"
"13455","105803"
"13455","95182"
"13455","90458"
"13456","13349"
"13456","56504"
"13456","33909"
"13457","85899"
"13457","39065"
"13457","76545"
"13458","37715"
"13458","9695"
"13459","84906"
"13459","74440"
"13460","90296"
"13461","37451"
"13461","67693"
"13462","45291"
"13462","71109"
"13462","91869"
"13463","10297"
"13464","26419"
"13465","108757"
"13465","104607"
"13466","92623"
"13466","71352"
"13466","93867"
"13467","25645"
"13467","60747"
"13468","74271"
"13469","81369"
"13469","70098"
"13470","100321"
"13471","91341"
"13471","67672"
"13471","28421"
"13472","74727"
"13472","38417"
"13472","63913"
"13473","102723"
"13473","26244"
"13473","40243"
"13474","33179"
"13475","98975"
"13476","50053"
"13476","33986"
"13476","3526"
"13477","41571"
"13477","57342"
"13478","109636"
"13478","7523"
"13478","41665"
"13479","23760"
"13480","10610"
"13480","50877"
"13480","19264"
"13481","26264"
"13481","85864"
"13482","27849"
"13483","26999"
"13483","102529"
"13483","56462"
"13484","338"
"13484","54333"
"13485","104566"
"13485","85526"
"13485","28659"
"13486","59178"
"13486","22961"
"13487","92861"
"13487","56928"
"13487","55897"
"13488","63006"
"13488","7234"
"13488","10926"
"13489","274"
"13489","5841"
"13489","16730"
"13490","8594"
"13491","15132"
"13491","30818"
"13492","103671"
"13492","15802"
"13493","50034"
"13494","98280"
"13495","44619"
"13495","634"
"13495","51047"
"13496","61635"
"13496","101813"
"13496","52742"
"13497","89470"
"13498","61212"
"13498","20297"
"13498","93286"
"13499","11240"
"13499","94974"
"13499","49674"
"13500","75220"
"13500","2530"
"13501","97783"
"13501","84477"
"13501","87314"
"13502","30243"
"13502","7027"
"13502","12997"
"13503","58694"
"13504","62802"
"13504","25038"
"13504","17959"
"13505","82584"
"13505","97116"
"13506","5655"
"13506","99703"
"13506","22049"
"13507","34801"
"13507","35076"
"13508","100101"
"13508","67379"
"13509","103421"
"13509","47214"
"13510","96883"
"13510","79150"
"13511","52846"
"13511","88613"
"13512","25390"
"13512","61771"
"13513","92310"
"13513","4173"
"13514","109218"
"13515","62707"
"13515","72185"
"13515","97776"
"13516","12239"
"13516","54660"
"13516","102035"
"13517","94477"
"13517","68620"
"13518","22888"
"13518","44726"
"13518","53487"
"13519","40360"
"13519","82336"
"13520","88741"
"13520","80041"
"13521","46191"
"13522","92886"
"13523","74762"
"13524","51407"
"13524","53253"
"13525","75779"
"13525","108708"
"13525","95210"
"13526","31612"
"13526","13238"
"13527","59809"
"13528","100139"
"13529","27141"
"13529","81966"
"13530","48649"
"13531","32861"
"13531","45510"
"13531","15859"
"13532","55199"
"13532","93413"
"13533","24646"
"13534","109480"
"13534","32285"
"13535","17417"
"13535","66194"
"13536","48230"
"13536","8211"
"13537","94396"
"13537","69740"
"13538","42474"
"13538","270"
"13538","59658"
"13539","41034"
"13539","44067"
"13540","91094"
"13540","23955"
"13541","5862"
"13542","10011"
"13543","5163"
"13543","95648"
"13544","94429"
"13544","79263"
"13545","90230"
"13545","21192"
"13545","5932"
"13546","66912"
"13547","106848"
"13547","89420"
"13548","10634"
"13548","9195"
"13549","53633"
"13549","5807"
"13550","76964"
"13550","71437"
"13550","67140"
"13551","59947"
"13551","100093"
"13551","92861"
"13552","17360"
"13552","98247"
"13553","41783"
"13553","69675"
"13554","88343"
"13555","28795"
"13555","1963"
"13555","11175"
"13556","45599"
"13556","22102"
"13556","47877"
"13557","3608"
"13557","77522"
"13558","101538"
"13558","91904"
"13559","51031"
"13560","61872"
"13561","87689"
"13561","96566"
"13562","59157"
"13562","92994"
"13562","58720"
"13563","57859"
"13564","54153"
"13564","99791"
"13564","107057"
"13565","74596"
"13565","33502"
"13565","16290"
"13566","74825"
"13566","44039"
"13567","98355"
"13567","9146"
"13568","22979"
"13568","44151"
"13569","90141"
"13570","32508"
"13571","25671"
"13572","38449"
"13572","6417"
"13573","85240"
"13573","31842"
"13573","86254"
"13574","15992"
"13575","13904"
"13576","85373"
"13577","37976"
"13577","13013"
"13578","81342"
"13578","35903"
"13579","21019"
"13579","2681"
"13579","89016"
"13580","109544"
"13580","23604"
"13580","80793"
"13581","36085"
"13581","61597"
"13581","3712"
"13582","30440"
"13582","50246"
"13582","4167"
"13583","85115"
"13584","7913"
"13584","37792"
"13584","92448"
"13585","101707"
"13585","30989"
"13586","31348"
"13587","16859"
"13588","10061"
"13589","61550"
"13590","48921"
"13591","9933"
"13591","93374"
"13592","25107"
"13592","46924"
"13593","95525"
"13593","6201"
"13594","65499"
"13595","93292"
"13596","23481"
"13596","90851"
"13597","57533"
"13598","14831"
"13598","74968"
"13599","60591"
"13600","53787"
"13600","70733"
"13600","9564"
"13601","61612"
"13601","81919"
"13601","35536"
"13602","70706"
"13603","17825"
"13604","35415"
"13605","5639"
"13605","99404"
"13605","8446"
"13606","17904"
"13607","42642"
"13607","52578"
"13608","53278"
"13608","86418"
"13609","101454"
"13609","80371"
"13610","31237"
"13610","101401"
"13610","103876"
"13611","93630"
"13612","75934"
"13612","107290"
"13613","37287"
"13613","103660"
"13613","84901"
"13614","42377"
"13614","10440"
"13615","42765"
"13615","102602"
"13616","13410"
"13617","49900"
"13618","13630"
"13618","107956"
"13619","20063"
"13619","34324"
